nome_prodotto,marca,descrizione,url_immagine
"Set di spinatura, 27 pz. Per trapani/avvitatori rotanti",Bosch,"Il set contiene tutti gli accessori necessari per un lavoro efficiente nel legno tenero e duro.
Completo di punta elicoidale per legno, arresto di profondità, dispositivi di spinatura, spine in legno e colla.",https://www.bosch-professional.com/it/it/ocsmedia/297699-82/product-image/720x410/set-di-spinatura-27-pz-2868185.png
"Set di punte elicoidali HSS con rivestimento TiN, Robust Line, 6 pz. Per trapani/avvitatori rotanti",Bosch,"Il rivestimento in nitruro di titanio garantisce il minor livello di attrito possibile e un'usura minima
L'elevata qualità della superficie di questa punta per metallo HSS rettificata consente un utilizzo prolungato",https://www.bosch-professional.com/it/it/ocsmedia/181430-82/product-image/720x410/set-di-punte-elicoidali-hss-con-rivestimento-tin-robust-line-6-pz-2868264.png
Spina in legno Per trapani/avvitatori rotanti,Bosch,"Robuste e facili da posizionare
Garantiscono la stabilità grazie al design zigrinato",https://www.bosch-professional.com/it/it/ocsmedia/183668-82/product-image/720x410/spina-in-legno-2868184.png
"Set di punte SDS plus-3, 11 pz. Per martelli perforatori",Bosch,"Il Dura Design a 4 spirali consente un'efficace estrazione della polvere per una maggiore durata
Realizzata in acciaio alto-legato, con tecnologia di saldatura e tempra ottimizzata per resistere all'usura",https://www.bosch-professional.com/it/it/ocsmedia/323622-82/product-image/720x410/set-di-punte-per-martelli-e-scalpelli-sds-plus-3-da-11-pz-5-12-mm-2608579916.png
"Punta a gradini HSS, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/181110-82/product-image/720x410/punta-a-gradini-hss-codolo-a-tripla-superficie-2868009.png
Dima di foratura per spinatura Per trapani/avvitatori rotanti,Bosch,"Per fori per spine in legno realizzati con punte per legno, metallo e punte universali
Per punte di diametro 3, 3.3, 4, 4.2, 5, 6, 6.8, 8, 10, e 12 mm",https://www.bosch-professional.com/it/it/ocsmedia/181676-82/product-image/720x410/dima-di-foratura-per-spinatura-2607000549.png
"Set di punte a gradini HSS, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174022-82/product-image/720x410/set-di-punte-a-gradini-hss-da-3-pezzi-4-12-4-20-6-30-2608587426.png
"Set di spinatura, 4 pz. Per trapani/avvitatori rotanti",Bosch,"Per marcare la posizione dei fori in modo semplice e veloce.
Realizzato in acciaio per utensili",https://www.bosch-professional.com/it/it/ocsmedia/170960-82/product-image/720x410/set-di-spinatura-4-pz-2868188.png
"Punta a gradini HSS, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/175003-82/product-image/720x410/punte-a-gradini-hss-2608597524.png
"Set arresti di profondità, 4 pz. Per trapani/avvitatori rotanti",Bosch,"Il set comprende 3 arresti di profondità in acciaio per utensili
3 diametri diversi (6, 8, 10 mm), per ottenere risultati precisi nella foratura del legno",https://www.bosch-professional.com/it/it/ocsmedia/39419-82/product-image/720x410/set-di-arresti-di-profondita-per-perforazione-del-legno-6-8-10-mm-2607000548.png
"Punta a gradini HSS, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174984-82/product-image/720x410/punta-a-gradini-hss-codolo-a-tripla-superficie-2868010.png
"Set punte per ceramica e bit avvitamento Pick and Click Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi, Per avvitatori",Bosch,"Bit di avvitamento estremamente solido in acciaio modificato S2, con zona di torsione estesa, perfetta per lavorazioni durature
La punta esegue forature ad alta velocità nelle piastrelle grazie ai taglienti asimmetrici a 7 lati rettificati al diamante e alla forma a U a due spirali",https://www.bosch-professional.com/it/it/ocsmedia/243257-82/product-image/720x410/hex-9-ceramic-5-6-8-mm-punta-impact-power-50 mm-ph2-pz2-t20-t25-t30-2608577145.png
"Punta a gradini HSS AlTiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174992-82/product-image/720x410/punta-a-gradini-hss-altin-codolo-a-tripla-superficie-2868012.png
"Set di punte a gradini HSS-AlTiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme",https://www.bosch-professional.com/it/it/ocsmedia/174024-82/product-image/720x410/set-di-punte-a-gradini-hss-altin-da-3-pezzi-4-12-4-20-6-30-2608588069.png
"Punta a gradini HSS, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/174995-82/product-image/720x410/punte-a-gradini-hss-altin-2608588070.png
"Punta a gradini HSS AlTiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174997-82/product-image/720x410/punta-a-gradini-hss-altin-codolo-a-tripla-superficie-2868011.png
"Set di svasatori conici HSS, codolo cilindrico Per trapani/avvitatori rotanti",Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/177684-82/product-image/720x410/set-di-svasatori-conici-da-3-pezzi-6-8-mm-2608596667.png
Punta per cerniere con inserti in metallo duro Per trapani/avvitatori rotanti,Bosch,"Alta qualità di taglio grazie ai due taglienti
Punta con inserti in metallo duro per ottimi risultati nei materiali abrasivi
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/171570-82/product-image/720x410/punta-in-metallo-duro-per-fori-di-cerniere-2608596981.png
"Svasatore conico, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Consente una lavorazione facile e costante grazie ai sette taglienti a 90°.
Elevato trasferimento della potenza, reso possibile grazie al codolo esagonale, per un allineamento perfetto
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/170686-82/product-image/720x410/svasatore-conico-1609200315.png
Punta Forstner Per trapani/avvitatori rotanti,Bosch,"Il design con bordo ondulato genera meno attrito e calore per una maggiore durata
La punta di centraggio corta è dotata di due taglienti principali e uno laterale ondulato, per risultati perfetti.
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/234167-82/product-image/720x410/punta-forstner-2868437.png
"Svasatore conico HSS, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Lo svasatore rettificato realizzato in HSS offre un'ottima qualità della superficie per una lavorazione uniforme
Ottimi risultati nei materiali duri grazie ai tre taglienti a 90° che assicurano una lavorazione senza vibrazioni e bava
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/170888-82/product-image/720x410/svasatore-conico-hss-codolo-esagonale-2868244.png
"Svasatore con foro trasversale HSS, codolo cilindrico Per trapani/avvitatori rotanti",Bosch,"Il foro trasversale impedisce che i trucioli blocchino il pezzo ed è ideale per la rimozione dei trucioli e per una svasatura pulita
Realizzato in HSS con lega di cobalto al 5% per la massima qualità della superficie
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/170668-82/product-image/720x410/svasatore-con-foro-trasversale-hss-codolo-cilindrico-2868003.png
"Punta CYL-3 Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Elevata resistenza all'usura grazie alla speciale miscela di metallo duro progettata e fabbricata da Bosch
Punta con forma a U a due spirali, per una buona estrazione della polvere, attrito ridotto e durata prolungata
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/168340-82/product-image/720x410/punta-cyl-3-2868161.png
Punta per carrozzeria HSS Per trapani/avvitatori rotanti,Bosch,"Spirale con lunghezza utile ideale per eseguire i lavori più comuni
Foratura precisa senza bulinatura grazie all’estremità della punta autocentrante
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/168887-82/product-image/720x410/punta-per-carrozzeria-hss-2868322.png
"Punta CYL-3 Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Elevata resistenza all'usura grazie alla speciale miscela di metallo duro progettata e fabbricata da Bosch
Punta con forma a U a due spirali, per una buona estrazione della polvere, attrito ridotto e durata prolungata",https://www.bosch-professional.com/it/it/ocsmedia/181426-82/product-image/720x410/punta-cyl-3-2867293.png
Punta doppia per metallo HSS rettificata Per trapani/avvitatori rotanti,Bosch,"Punta utilizzabile da entrambe le estremità grazie alle due punte e spirali
Punta extra corta per la foratura in spazi angusti
Bit avvitamento doppi",https://www.bosch-professional.com/it/it/ocsmedia/168893-82/product-image/720x410/punta-doppia-per-metallo-hss-rettificata-2868252.png
"Punta CYL-3 Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Elevata resistenza all'usura grazie alla speciale miscela di metallo duro progettata e fabbricata da Bosch
Punta con forma a U a due spirali, per una buona estrazione della polvere, attrito ridotto e durata prolungata",https://www.bosch-professional.com/it/it/ocsmedia/180367-82/product-image/720x410/punta-cyl-3-2868305.png
"punta allargafori HSS Sheet Metal, codolo cilindrico Per trapani/avvitatori rotanti",Bosch,"Questa punta con rettifica di precisione presenta un'elica dritta per una foratura rapida
Per fori di grandi diametri in lamiere in metallo, profili, tubi, senza necessità di preforo
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/174998-82/product-image/720x410/punta-allargafori-hss-sheet-metal-codolo-cilindrico-2868321.png
"Punta allargafori HSS Sheet Metal, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta con rettifica di finitura incrociata consente un perfetto centraggio senza il rischio di slittamenti
Questa punta con rettifica di precisione presenta un'elica dritta per una foratura rapida
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/170749-82/product-image/720x410/punta-allargafori-hss-sheet-metal-codolo-esagonale-2868004.png
"Set di punte CYL-1 Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Punta con forma a U a due spirali, per una buona estrazione della polvere
Inserto in metallo duro, per una maggiore resistenza all'usura",https://www.bosch-professional.com/it/it/ocsmedia/217191-82/product-image/720x410/set-di-punte-cyl-1-2868308.png
Punta raspa HSS Per trapani/avvitatori rotanti,Bosch,"Presenta una punta elicoidale seguita da una fresa
È progettata per forare legno, lamiere in metallo, materie plastiche e altri materiali sottili
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/168081-82/product-image/720x410/punte-fresatrici-hss-2608597528.png
Punta raspa HSS per finiture Per trapani/avvitatori rotanti,Bosch,"L'estremità elicoidale anteriore della punta prosegue in una fresa
Adatta per l'utilizzo in metalli non ferrosi, acciaio, materie plastiche e legno
Codolo cilindrico compatibile con mandrini a tre ganasce",https://www.bosch-professional.com/it/it/ocsmedia/168196-82/product-image/720x410/punte-fresatrici-hss-2609200199.png
"Set di punte a gradini HSS-TiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174023-82/product-image/720x410/set-di-punte-a-gradini-hss-tin-da-3-pezzi-4-12-4-20-6-30-2608587432.png
"Punta a gradini HSS TiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174989-82/product-image/720x410/punta-a-gradini-hss-tin-codolo-a-tripla-superficie-2868013.png
"Punta a gradini HSS TiN, codolo a tripla superficie Per trapani/avvitatori rotanti",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Il codolo a tripla superficie impedisce lo scivolamento nel mandrino di trapani e avvitatori rotanti",https://www.bosch-professional.com/it/it/ocsmedia/174986-82/product-image/720x410/punta-a-gradini-hss-tin-codolo-a-tripla-superficie-2868014.png
"Punta a gradini HSS, codolo esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La preforatura non è necessaria in quanto la punta con rettifica di finitura incrociata consente un avvio agevole
La spirale rettificata consente un'asportazione ottimale dei trucioli e vibrazioni ridotte per una foratura uniforme
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/103533-82/product-image/720x410/punta-a-gradini-hss-tin-2608587433.png
"Set bit avvitamento e punte per metallo Extra Hard HSS, 20 pz. Per trapani/avvitatori rotanti, Per avvitatori",Bosch,"Acciaio modificato S2 e processo di trattamento termico ottimizzato per resistenza extra e prestazioni all'altezza
La zona di torsione conica resiste facilmente ai picchi di coppia, portando a termine ogni compito.",https://www.bosch-professional.com/it/it/ocsmedia/212095-82/product-image/720x410/set-di-bit-di-avvitamento-drill-drive-da-20-pz-2607002786.png
"Mola di ricambio per dispositivo affilapunte Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"È adatto per trapani con diametro del collare pari a 43 mm e con velocità comprese tra 2.000 e 3.000 giri al minuto
Per punte con diametri da 2,5 mm a 10 mm e angolo di spoglia di 118°",https://www.bosch-professional.com/it/it/ocsmedia/358848-82/product-image/720x410/mola-di-ricambio-per-dispositivo-affilapunte-2608600029.png
"Set bit avvitamento Extra Hard, 35 pz. Per trapani/avvitatori rotanti, Per avvitatori",Bosch,"Acciaio modificato S2 e processo di trattamento termico ottimizzato per resistenza extra e prestazioni all'altezza
Punte per avvitatore in acciaio modificato S2 per durezza extra e grandi prestazioni in tutte le operazioni",https://www.bosch-professional.com/it/it/ocsmedia/203927-82/product-image/720x410/set-bit-avvitamento-hss-da-35-pezzi-extra-hard-ph-pz-sl-h-t-2607017327.png
"Set bit avvitamento Extra Hard, 35 pz. Per trapani/avvitatori rotanti, Per avvitatori",Bosch,"Acciaio modificato S2 e processo di trattamento termico ottimizzato per resistenza extra e prestazioni all'altezza
Punte per avvitatore in acciaio modificato S2 per durezza extra. La zona di torsione conica sostiene i picchi di coppia",https://www.bosch-professional.com/it/it/ocsmedia/203931-82/product-image/720x410/set-bit-avvitamento-hss-g-da-35-pezzi-extra-hard-ph-pz-sl-h-t-2607017328.png
"Set frese per fresatura manuale, 4 pz. Per trapani/avvitatori rotanti",Bosch,"Frese convesse, coniche, cilindriche e rotonde: ideali per diverse applicazioni
Idoneo per legno, metalli non ferrosi e ferro",https://www.bosch-professional.com/it/it/ocsmedia/177965-82/product-image/720x410/set-frese-per-fresatura-manuale-13-mm-da-4-pz-1609200314.png
"Set frese per fresatura manuale, 3 pz. Per trapani/avvitatori rotanti",Bosch,"Adatto per metalli non ferrosi e legno
3 frese di forma rotonda, cilindrica e conica ideali per un'ampia gamma di applicazioni",https://www.bosch-professional.com/it/it/ocsmedia/192103-82/product-image/720x410/set-frese-per-fresatura-manuale-16-mm-da-3-pz-1609200307.png
